Date,Image Id,Components,Model,Pdf Type,Samples,Dimension,R2 Score,Max Error Score,N Layer,N Neurons,Epoch,Mse Score,Evs Score,Ise Score,K1 Score,Id,Best Params,Experiment Params,Pdf Param,Id Dataset
2023-10-27 19:04:22,f6282c2,8,MLP kmeans,MULTIVARIATE_1254,100,1,0.535,0.133,4,1080000,500,0.038,0.669,0.014,0.069,d5ca6,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 500, 'batch_size': 10, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(30, LeakyReLU(negative_slope=0.01)), (60, Tanh()), (60, Tanh()), (10, LeakyReLU(negative_slope=0.01))], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.01}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [500], 'batch_size': [10, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(30, LeakyReLU(negative_slope=0.01)), (60, Tanh()), (60, Tanh()), (10, LeakyReLU(negative_slope=0.01))], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.01]}","[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-27 19:04:52,4f844b6,8,MLP kmeans,MULTIVARIATE_1254,100,1,0.413,0.142,4,1440000,500,0.042,0.504,0.018,0.087,7a53a,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 500, 'batch_size': 10, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(30, LeakyReLU(negative_slope=0.01)), (60, Tanh()), (40, Tanh()), (20, LeakyReLU(negative_slope=0.01))], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.01}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [500], 'batch_size': [10, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(30, LeakyReLU(negative_slope=0.01)), (60, Tanh()), (40, Tanh()), (20, LeakyReLU(negative_slope=0.01))], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.01]}","[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-27 19:05:16,5df8ca7,8,MLP kmeans,MULTIVARIATE_1254,100,1,0.455,0.139,4,1800000,500,0.041,0.532,0.016,0.083,27b66,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 500, 'batch_size': 10, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(30, LeakyReLU(negative_slope=0.01)), (60, Tanh()), (100, Tanh()), (10, LeakyReLU(negative_slope=0.01))], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.01}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [500], 'batch_size': [10, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(30, LeakyReLU(negative_slope=0.01)), (60, Tanh()), (100, Tanh()), (10, LeakyReLU(negative_slope=0.01))], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.01]}","[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-27 19:05:38,6297c13,8,MLP kmeans,MULTIVARIATE_1254,100,1,-0.327,0.117,4,1800000,100,0.064,0.128,0.04,0.135,74298,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 100, 'batch_size': 1, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(30, LeakyReLU(negative_slope=0.01)), (60, Tanh()), (100, Tanh()), (10, LeakyReLU(negative_slope=0.01))], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.01}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [100], 'batch_size': [1, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(30, LeakyReLU(negative_slope=0.01)), (60, Tanh()), (100, Tanh()), (10, LeakyReLU(negative_slope=0.01))], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.01]}","[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-27 19:06:05,71cc7b7,8,MLP kmeans,MULTIVARIATE_1254,100,1,0.121,0.094,4,360000,100,0.052,0.522,0.026,0.094,b93c4,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 100, 'batch_size': 1, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(60, LeakyReLU(negative_slope=0.01)), (60, Tanh()), (10, Tanh()), (10, LeakyReLU(negative_slope=0.01))], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.01}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [100], 'batch_size': [1, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(60, LeakyReLU(negative_slope=0.01)), (60, Tanh()), (10, Tanh()), (10, LeakyReLU(negative_slope=0.01))], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.01]}","[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-27 19:06:36,6205197,8,MLP kmeans,MULTIVARIATE_1254,100,1,0.279,0.089,4,360000,100,0.047,0.537,0.022,0.094,39f7b,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 100, 'batch_size': 5, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(60, LeakyReLU(negative_slope=0.01)), (60, Tanh()), (10, Tanh()), (10, LeakyReLU(negative_slope=0.01))], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.01}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [100], 'batch_size': [5, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(60, LeakyReLU(negative_slope=0.01)), (60, Tanh()), (10, Tanh()), (10, LeakyReLU(negative_slope=0.01))], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.01]}","[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-27 19:07:17,a6cae72,8,MLP kmeans,MULTIVARIATE_1254,100,1,-0.272,0.103,4,360000,24,0.062,0.149,0.038,0.142,99213,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 100, 'batch_size': 5, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(60, LeakyReLU(negative_slope=0.01)), (60, Tanh()), (10, Tanh()), (10, LeakyReLU(negative_slope=0.01))], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.01}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [100], 'batch_size': [5, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(60, LeakyReLU(negative_slope=0.01)), (60, Tanh()), (10, Tanh()), (10, LeakyReLU(negative_slope=0.01))], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.01]}","[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-27 19:07:57,1ed743a,8,MLP kmeans,MULTIVARIATE_1254,100,1,-0.228,0.098,4,360000,114,0.061,0.26,0.037,0.129,ea6ab,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 300, 'batch_size': 20, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(60, LeakyReLU(negative_slope=0.01)), (60, Tanh()), (10, Tanh()), (10, LeakyReLU(negative_slope=0.01))], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.01}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [300], 'batch_size': [20, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(60, LeakyReLU(negative_slope=0.01)), (60, Tanh()), (10, Tanh()), (10, LeakyReLU(negative_slope=0.01))], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.01]}","[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-27 19:08:47,739adcf,8,MLP kmeans,MULTIVARIATE_1254,100,1,-0.36,0.106,4,1048576,57,0.064,0.127,0.041,0.144,5a6aa,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 300, 'batch_size': 20, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(32, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (32, Tanh()), (16, LeakyReLU(negative_slope=0.01))], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.01}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [300], 'batch_size': [20, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(32, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (32, Tanh()), (16, LeakyReLU(negative_slope=0.01))], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.01]}","[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-27 19:09:03,945e620,8,MLP kmeans,MULTIVARIATE_1254,100,1,0.242,0.11,4,1048576,300,0.048,0.565,0.023,0.085,0b087,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 300, 'batch_size': 20, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(32, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (32, Tanh()), (16, LeakyReLU(negative_slope=0.01))], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.01}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [300], 'batch_size': [20, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(32, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (32, Tanh()), (16, LeakyReLU(negative_slope=0.01))], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.01]}","[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-27 19:09:16,457625e,8,MLP kmeans,MULTIVARIATE_1254,100,1,0.523,0.13,4,1048576,500,0.038,0.692,0.014,0.067,fe5ed,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 500, 'batch_size': 20, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(32, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (32, Tanh()), (16, LeakyReLU(negative_slope=0.01))], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.01}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [500], 'batch_size': [20, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(32, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (32, Tanh()), (16, LeakyReLU(negative_slope=0.01))], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.01]}","[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-27 19:09:29,d9c8438,8,MLP kmeans,MULTIVARIATE_1254,100,1,0.516,0.131,4,1048576,548,0.038,0.716,0.015,0.062,89f29,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 700, 'batch_size': 20, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(32, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (32, Tanh()), (16, LeakyReLU(negative_slope=0.01))], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.01}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [700], 'batch_size': [20, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(32, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (32, Tanh()), (16, LeakyReLU(negative_slope=0.01))], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.01]}","[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-27 19:09:54,d63036d,8,MLP kmeans,MULTIVARIATE_1254,100,1,0.394,0.139,4,1048576,463,0.043,0.542,0.018,0.084,21df8,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 550, 'batch_size': 10, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(32, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (32, Tanh()), (16, LeakyReLU(negative_slope=0.01))], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.01}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [550], 'batch_size': [10, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(32, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (32, Tanh()), (16, LeakyReLU(negative_slope=0.01))], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.01]}","[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-27 19:10:09,29a83d2,8,MLP kmeans,MULTIVARIATE_1254,100,1,0.371,0.129,4,1048576,550,0.044,0.692,0.019,0.069,54060,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 550, 'batch_size': 25, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(32, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (32, Tanh()), (16, LeakyReLU(negative_slope=0.01))], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.01}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [550], 'batch_size': [25, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(32, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (32, Tanh()), (16, LeakyReLU(negative_slope=0.01))], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.01]}","[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-27 19:10:25,178b944,8,MLP kmeans,MULTIVARIATE_1254,100,1,0.384,0.13,4,1048576,314,0.043,0.648,0.019,0.07,150c4,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 550, 'batch_size': 5, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(32, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (32, Tanh()), (16, LeakyReLU(negative_slope=0.01))], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.01}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [550], 'batch_size': [5, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(32, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (32, Tanh()), (16, LeakyReLU(negative_slope=0.01))], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.01]}","[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-27 19:11:23,4d7b5ba,8,MLP kmeans,MULTIVARIATE_1254,100,1,0.309,0.139,4,1048576,550,0.046,0.414,0.021,0.102,6e522,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 550, 'batch_size': 5, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(32, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (32, Tanh()), (16, LeakyReLU(negative_slope=0.01))], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.01}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [550], 'batch_size': [5, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(32, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (32, Tanh()), (16, LeakyReLU(negative_slope=0.01))], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.01]}","[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-27 19:11:50,b12ab6e,8,MLP kmeans,MULTIVARIATE_1254,100,1,-0.198,0.098,4,1048576,51,0.061,0.196,0.036,0.134,3c1e5,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 550, 'batch_size': 5, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(32, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (32, Tanh()), (16, LeakyReLU(negative_slope=0.01))], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.01}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [550], 'batch_size': [5, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(32, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (32, Tanh()), (16, LeakyReLU(negative_slope=0.01))], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.01]}","[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-27 19:12:57,fa11422,8,MLP kmeans,MULTIVARIATE_1254,100,1,-0.215,0.108,4,1048576,63,0.061,0.089,0.037,0.149,f083e,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 550, 'batch_size': 5, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(32, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (32, Tanh()), (16, LeakyReLU(negative_slope=0.01))], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.1}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [550], 'batch_size': [5, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(32, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (32, Tanh()), (16, LeakyReLU(negative_slope=0.01))], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.1]}","[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-27 19:18:34,a9ebaf2,8,MLP kmeans,MULTIVARIATE_1254,100,1,0.57,0.102,4,262144,388,0.036,0.696,0.013,0.064,d83af,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 550, 'batch_size': 10, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (32, Tanh()), (16, LeakyReLU(negative_slope=0.01))], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.01}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [550], 'batch_size': [10, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(16, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (32, Tanh()), (16, LeakyReLU(negative_slope=0.01))], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.01]}","[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-27 19:19:15,b5dcab1,8,MLP kmeans,MULTIVARIATE_1254,100,1,0.652,0.081,4,262144,250,0.033,0.723,0.01,0.06,ad022,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 250, 'batch_size': 5, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (32, Tanh()), (16, LeakyReLU(negative_slope=0.01))], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.01}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [250], 'batch_size': [5, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(16, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (32, Tanh()), (16, LeakyReLU(negative_slope=0.01))], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.01]}","[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
