Date,Id,Components,Model,Pdf Type,Samples,Dimension,R2 Score,Mse Score,Max Error Score,Evs Score,Ise Score,K1 Score,Best Params,Experiment Params,Epoch,Pdf Param,Id Dataset
2023-09-09 15:22:19,2941e,16,MLP kmeans ,logistic,100,1,0.509,0.025,0.09,0.516,0.023,0.587,"{'batch_size': 8, 'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'lr': 0.001, 'max_epochs': 1000, 'module__dropout': 0.3, 'module__hidden_layer': [(128, ReLU()), (128, ReLU()), (128, ReLU())], 'module__last_activation': 'lambda', 'optimizer': <class 'torch.optim.adam.Adam'>}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [10, 100, 1000], 'batch_size': [4, 8, 16], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU())], [(16, ReLU()), (32, ReLU()), (32, ReLU()), (16, ReLU())], [(128, ReLU()), (128, Tanh())], [(80, ReLU()), (160, ReLU())], [(128, ReLU()), (128, ReLU()), (128, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",1000,"[[{'type': 'logistic', 'mean': 20, 'scale': 0.5, 'weight': 0.4}, {'type': 'logistic', 'mean': 10, 'scale': 4, 'weight': 0.4}, {'type': 'logistic', 'mean': 30, 'scale': 1, 'weight': 0.2}]]",bbcdf
2023-09-09 15:50:23,48fac,16,MLP random ,logistic,100,1,0.133,0.033,0.163,0.133,0.041,0.425,"{'batch_size': 4, 'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'lr': 0.001, 'max_epochs': 1000, 'module__dropout': 0.3, 'module__hidden_layer': [(128, ReLU()), (128, ReLU()), (128, ReLU())], 'module__last_activation': 'lambda', 'optimizer': <class 'torch.optim.adam.Adam'>}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [10, 100, 1000], 'batch_size': [4, 8, 16], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU())], [(16, ReLU()), (32, ReLU()), (32, ReLU()), (16, ReLU())], [(128, ReLU()), (128, Tanh())], [(80, ReLU()), (160, ReLU())], [(128, ReLU()), (128, ReLU()), (128, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",1000,"[[{'type': 'logistic', 'mean': 20, 'scale': 0.5, 'weight': 0.4}, {'type': 'logistic', 'mean': 10, 'scale': 4, 'weight': 0.4}, {'type': 'logistic', 'mean': 30, 'scale': 1, 'weight': 0.2}]]",bbcdf
2023-09-09 15:50:58,5fff7,16,GMM kmeans,logistic,100,1,-0.19,0.039,1.869,-0.19,549.052,0.552,None,None,0,"[[{'type': 'logistic', 'mean': 20, 'scale': 0.5, 'weight': 0.4}, {'type': 'logistic', 'mean': 10, 'scale': 4, 'weight': 0.4}, {'type': 'logistic', 'mean': 30, 'scale': 1, 'weight': 0.2}]]",bbcdf
2023-09-09 16:32:17,1c079,16,GMM kmeans,logistic,100,1,-0.007,0.041,1.869,-0.007,588.903,0.688,None,None,0,"[[{'type': 'logistic', 'mean': 20, 'scale': 0.5, 'weight': 0.4}, {'type': 'logistic', 'mean': 10, 'scale': 4, 'weight': 0.4}, {'type': 'logistic', 'mean': 17, 'scale': 1, 'weight': 0.2}]]",bd572
2023-09-09 16:32:30,4a638,16,MLP kmeans ,logistic,100,1,-21.893,0.196,0.479,-18.376,1.339,4.767,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 10, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.3}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [10, 100, 1000], 'batch_size': [4, 8, 16], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU())], [(16, ReLU()), (32, ReLU()), (32, ReLU()), (16, ReLU())], [(128, ReLU()), (128, Tanh())], [(80, ReLU()), (160, ReLU())], [(128, ReLU()), (128, ReLU()), (128, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",10,"[[{'type': 'logistic', 'mean': 20, 'scale': 0.5, 'weight': 0.4}, {'type': 'logistic', 'mean': 10, 'scale': 4, 'weight': 0.4}, {'type': 'logistic', 'mean': 17, 'scale': 1, 'weight': 0.2}]]",bd572
2023-09-09 16:33:24,d1200,8,GMM kmeans,logistic,100,1,0.912,0.012,0.07,0.912,380.166,0.688,None,None,0,"[[{'type': 'logistic', 'mean': 20, 'scale': 0.5, 'weight': 0.4}, {'type': 'logistic', 'mean': 10, 'scale': 4, 'weight': 0.4}, {'type': 'logistic', 'mean': 17, 'scale': 1, 'weight': 0.2}]]",bd572
2023-09-09 17:00:03,ec9b0,8,MLP kmeans ,logistic,100,1,0.871,0.015,0.052,0.878,0.008,0.285,"{'batch_size': 4, 'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'lr': 0.001, 'max_epochs': 1000, 'module__dropout': 0.1, 'module__hidden_layer': [(128, ReLU()), (128, ReLU()), (128, ReLU())], 'module__last_activation': 'lambda', 'optimizer': <class 'torch.optim.adam.Adam'>}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [10, 100, 1000], 'batch_size': [4, 8, 16], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU())], [(16, ReLU()), (32, ReLU()), (32, ReLU()), (16, ReLU())], [(128, ReLU()), (128, Tanh())], [(80, ReLU()), (160, ReLU())], [(128, ReLU()), (128, ReLU()), (128, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",1000,"[[{'type': 'logistic', 'mean': 20, 'scale': 0.5, 'weight': 0.4}, {'type': 'logistic', 'mean': 10, 'scale': 4, 'weight': 0.4}, {'type': 'logistic', 'mean': 17, 'scale': 1, 'weight': 0.2}]]",bd572
2023-10-17 18:22:36,7564f,4,GMM kmeans,exponential,100,1,0.749,0.2,1.11,0.749,365.673,0.702,None,None,0,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
2023-10-17 18:22:37,39edf,4,MLP kmeans ,exponential,100,1,0.4,0.31,0.828,0.591,0.306,0.364,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 10, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.3}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [10, 100, 1000], 'batch_size': [4, 8, 16], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU())], [(16, ReLU()), (32, ReLU()), (32, ReLU()), (16, ReLU())], [(128, ReLU()), (128, Tanh())], [(80, ReLU()), (160, ReLU())], [(128, ReLU()), (128, ReLU()), (128, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",10,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
2023-10-17 18:24:04,eb696,4,MLP kmeans ,exponential,100,1,0.969,0.071,0.311,0.98,0.016,0.057,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 100, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.3}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [100, 100, 1000], 'batch_size': [4, 8, 16], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU())], [(16, ReLU()), (32, ReLU()), (32, ReLU()), (16, ReLU())], [(128, ReLU()), (128, Tanh())], [(80, ReLU()), (160, ReLU())], [(128, ReLU()), (128, ReLU()), (128, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",100,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",297d0
2023-10-17 18:26:03,4aaad,4,GMM kmeans,Multimodal 1254,100,1,-0.064,0.057,0.2,-0.064,83.169,0.161,None,None,0,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-17 18:26:11,253a8,4,MLP kmeans ,Multimodal 1254,100,1,-0.049,0.057,0.094,0.083,0.032,0.144,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 100, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.3}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [100, 100, 1000], 'batch_size': [4, 8, 16], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU())], [(16, ReLU()), (32, ReLU()), (32, ReLU()), (16, ReLU())], [(128, ReLU()), (128, Tanh())], [(80, ReLU()), (160, ReLU())], [(128, ReLU()), (128, ReLU()), (128, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",100,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-17 18:28:57,e52a6,4,MLP kmeans ,Multimodal 1254,100,1,0.181,0.05,0.101,0.305,0.025,0.117,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 100, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, ReLU()), (32, ReLU()), (32, ReLU()), (16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.3}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [100, 100, 1000], 'batch_size': [4, 8, 16], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU()), (32, ReLU()), (32, ReLU()), (16, ReLU())], [(128, ReLU()), (128, Tanh())], [(80, ReLU()), (160, ReLU())], [(128, ReLU()), (128, ReLU()), (128, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",100,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-17 19:03:35,85d2f,4,MLP kmeans ,Multimodal 1254,100,1,0.57,0.036,0.131,0.57,0.013,0.075,"{'batch_size': 4, 'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'lr': 0.001, 'max_epochs': 1000, 'module__dropout': 0.1, 'module__hidden_layer': [(128, ReLU()), (64, Tanh()), (32, ReLU())], 'module__last_activation': 'lambda', 'optimizer': <class 'torch.optim.adam.Adam'>}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [10, 100, 1000], 'batch_size': [4, 8, 16], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU())], [(16, ReLU()), (32, ReLU()), (32, ReLU()), (16, ReLU())], [(128, ReLU()), (128, Tanh())], [(80, ReLU()), (160, ReLU())], [(128, ReLU()), (128, ReLU()), (128, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",1000,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-17 20:08:20,8d7d2,4,GMM random,Multimodal 1254,100,1,-0.11,0.058,0.202,-0.099,41.83,0.161,None,None,0,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
2023-10-17 20:35:28,8b58e,4,MLP random ,Multimodal 1254,100,1,-0.143,0.059,0.202,-0.13,0.034,0.237,"{'batch_size': 16, 'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'lr': 0.001, 'max_epochs': 1000, 'module__dropout': 0.3, 'module__hidden_layer': [(128, ReLU()), (64, Tanh()), (32, ReLU())], 'module__last_activation': 'lambda', 'optimizer': <class 'torch.optim.adam.Adam'>}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [10, 100, 1000], 'batch_size': [4, 8, 16], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU())], [(16, ReLU()), (32, ReLU()), (32, ReLU()), (16, ReLU())], [(128, ReLU()), (128, Tanh())], [(80, ReLU()), (160, ReLU())], [(128, ReLU()), (128, ReLU()), (128, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",1000,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",e83ad
