Date,Id,Components,Model,Pdf Type,Samples,Dimension,R2 Score,Mse Score,Max Error Score,Evs Score,Ise Score,K1 Score,Best Params,Experiment Params,Epoch,Pdf Param,Id Dataset
2023-09-06 18:45:12,d143d,8,MLP kmeans ,exponential,100,1,0.548,0.269,1.529,0.548,0.246,0.212,{},"{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [100, 1000, 5000], 'batch_size': [8, 32, 16], 'lr': [0.002, 0.002], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(16, ReLU()), (32, ReLU()), (16, ReLU()), (8, ReLU())], [(128, ReLU()), (128, Tanh())], [(128, ReLU()), (128, ReLU()), (128, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",100,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",97f9c
2023-09-06 19:01:49,39ebe,8,MLP kmeans ,exponential,100,1,0.631,0.244,1.453,0.631,0.201,0.145,{},"{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [50, 1000, 5000], 'batch_size': [4, 32, 16], 'lr': [0.002, 0.002], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(80, ReLU()), (160, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",50,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",97f9c
2023-09-06 19:03:27,f3d54,8,GMM random,exponential,100,1,0.77,0.195,1.26,0.77,370.775,0.707,None,None,0,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",31100000
2023-09-06 19:03:29,a358d,8,MLP kmeans ,exponential,100,1,0.976,0.063,0.223,0.983,0.013,0.008,{},"{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [50, 1000, 5000], 'batch_size': [4, 32, 16], 'lr': [0.002, 0.002], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(80, ReLU()), (160, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",50,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",31100000
2023-09-06 19:07:17,39b18,8,GMM random,multivariate,100,1,0.135,0.033,0.163,0.135,207.095,0.552,None,None,0,"[[{'type': 'logistic', 'mean': 20, 'scale': 0.5, 'weight': 0.4}, {'type': 'logistic', 'mean': 10, 'scale': 4, 'weight': 0.4}, {'type': 'logistic', 'mean': 30, 'scale': 1, 'weight': 0.2}]]",0929a
2023-09-06 19:07:26,c324f,8,MLP kmeans ,multivariate,100,1,0.235,0.031,0.118,0.241,0.036,0.455,{},"{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [50, 1000, 5000], 'batch_size': [4, 32, 16], 'lr': [0.002, 0.002], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(80, ReLU()), (160, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",50,"[[{'type': 'logistic', 'mean': 20, 'scale': 0.5, 'weight': 0.4}, {'type': 'logistic', 'mean': 10, 'scale': 4, 'weight': 0.4}, {'type': 'logistic', 'mean': 30, 'scale': 1, 'weight': 0.2}]]",0929a
2023-09-06 19:08:08,2f98c,8,GMM random,exponential,1000,1,0.924,0.103,1.193,0.924,548.228,1.013,None,None,0,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",b4660
2023-09-06 19:09:53,3d76f,8,MLP kmeans ,exponential,1000,1,0.948,0.085,1.262,0.948,0.032,0.023,{},"{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [50, 1000, 5000], 'batch_size': [4, 32, 16], 'lr': [0.002, 0.002], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(80, ReLU()), (160, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",50,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",b4660
2023-09-06 19:10:22,92bad,8,GMM kmeans,exponential,1000,1,0.909,0.113,1.173,0.909,543.521,1.013,None,None,0,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",b4660
2023-09-06 19:11:36,9427f,4,GMM kmeans,exponential,100,1,0.73,0.211,1.223,0.73,374.505,0.707,None,None,0,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",311e5
2023-09-06 19:11:44,98a8f,4,MLP kmeans ,exponential,100,1,0.964,0.077,0.287,0.966,0.019,0.017,{},"{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [50, 1000, 5000], 'batch_size': [4, 32, 16], 'lr': [0.002, 0.002], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(80, ReLU()), (160, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",50,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",311e5
2023-09-06 19:12:03,81e27,32,GMM kmeans,exponential,100,1,-1.039,0.58,6.123,-1.039,680.39,nan,None,None,0,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",311e5
2023-09-06 19:12:21,86991,32,MLP kmeans ,exponential,100,1,0.887,0.137,0.661,0.923,0.06,0.107,{},"{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [50, 1000, 5000], 'batch_size': [4, 32, 16], 'lr': [0.002, 0.002], 'module__last_activation': ['lambda'], 'module__hidden_layer': [[(80, ReLU()), (160, ReLU())], [(64, Tanh()), (32, Tanh()), (128, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())], [(128, ReLU()), (64, Tanh()), (32, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.3, 0.1]}",50,"[[{'type': 'exponential', 'mean': 0.6, 'weight': 1}]]",311e5
