Date,Image Id,Components,Model,Pdf Type,Samples,Dimension,R2 Score,Mse Score,Max Error Score,Evs Score,Ise Score,K1 Score,Id,Best Params,Experiment Params,Epoch,Pdf Param,Id Dataset
2023-10-26 19:41:32,652dc25,8,MLP kmeans,MULTIVARIATE_1254,400,1,0.763,0.028,0.106,0.788,0.008,0.025,87b6f,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 100, 'batch_size': 8, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(32, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (32, LeakyReLU(negative_slope=0.1)), (16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [100], 'batch_size': [8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(32, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (32, LeakyReLU(negative_slope=0.1)), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2]}",100,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",1609d
2023-10-26 19:43:34,25825dc,8,MLP kmeans,MULTIVARIATE_1254,400,1,0.857,0.021,0.085,0.867,0.005,0.026,87c9a,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 100, 'batch_size': 8, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (32, LeakyReLU(negative_slope=0.1)), (16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [100], 'batch_size': [8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(16, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (32, LeakyReLU(negative_slope=0.1)), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2]}",100,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",1609d
2023-10-26 19:44:05,afed2af,8,MLP kmeans,MULTIVARIATE_1254,400,1,0.881,0.02,0.086,0.881,0.004,0.022,b29dc,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 100, 'batch_size': 8, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (32, LeakyReLU(negative_slope=0.1)), (16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [100], 'batch_size': [8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(16, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (32, LeakyReLU(negative_slope=0.1)), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2]}",100,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",1609d
2023-10-26 19:44:49,f99e718,8,MLP kmeans,MULTIVARIATE_1254,300,1,0.785,0.026,0.088,0.785,0.007,0.037,a295f,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 100, 'batch_size': 8, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (32, LeakyReLU(negative_slope=0.1)), (16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [100], 'batch_size': [8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(16, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (32, LeakyReLU(negative_slope=0.1)), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2]}",100,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",98600
2023-10-26 19:45:21,2a4c9a8,8,MLP kmeans,MULTIVARIATE_1254,200,1,0.607,0.035,0.108,0.607,0.013,0.069,d88c0,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 100, 'batch_size': 8, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (32, LeakyReLU(negative_slope=0.1)), (16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [100], 'batch_size': [8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(16, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (32, LeakyReLU(negative_slope=0.1)), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2]}",100,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",37138
2023-10-26 19:45:36,35d2f4d,8,MLP kmeans,MULTIVARIATE_1254,200,1,0.618,0.035,0.117,0.619,0.012,0.063,a5018,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 100, 'batch_size': 8, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (32, LeakyReLU(negative_slope=0.1)), (16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [100], 'batch_size': [8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(16, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (32, LeakyReLU(negative_slope=0.1)), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2]}",100,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",37138
2023-10-26 19:45:54,205dbdf,8,MLP kmeans,MULTIVARIATE_1254,200,1,0.398,0.044,0.123,0.424,0.019,0.102,cd12a,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 100, 'batch_size': 8, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(32, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (32, LeakyReLU(negative_slope=0.1)), (16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [100], 'batch_size': [8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(32, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (32, LeakyReLU(negative_slope=0.1)), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2]}",100,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",37138
2023-10-26 19:46:11,2a480f7,8,MLP kmeans,MULTIVARIATE_1254,200,1,0.562,0.037,0.118,0.661,0.014,0.066,45784,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 100, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(32, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (32, LeakyReLU(negative_slope=0.1)), (16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [100], 'batch_size': [4, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(32, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (32, LeakyReLU(negative_slope=0.1)), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2]}",100,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",37138
2023-10-26 19:46:43,497fbf4,8,MLP kmeans,MULTIVARIATE_1254,200,1,0.763,0.028,0.145,0.766,0.008,0.035,6a12c,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 200, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (32, LeakyReLU(negative_slope=0.1)), (16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [200], 'batch_size': [4, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(16, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (32, LeakyReLU(negative_slope=0.1)), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2]}",200,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",37138
2023-10-26 19:47:18,15469bb,8,MLP kmeans,MULTIVARIATE_1254,200,1,0.635,0.034,0.149,0.688,0.012,0.044,ec702,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 200, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (64, LeakyReLU(negative_slope=0.1)), (16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [200], 'batch_size': [4, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(16, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (64, LeakyReLU(negative_slope=0.1)), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2]}",200,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",37138
2023-10-26 19:47:40,3207b49,8,MLP kmeans,MULTIVARIATE_1254,200,1,0.803,0.025,0.121,0.804,0.006,0.028,a81fa,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 200, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (32, LeakyReLU(negative_slope=0.1)), (32, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [200], 'batch_size': [4, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(16, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (32, LeakyReLU(negative_slope=0.1)), (32, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2]}",200,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",37138
2023-10-26 19:48:09,9c517a2,8,MLP kmeans,MULTIVARIATE_1254,200,1,0.731,0.029,0.125,0.74,0.009,0.037,ea211,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 200, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (64, LeakyReLU(negative_slope=0.1)), (32, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [200], 'batch_size': [4, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(16, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (64, LeakyReLU(negative_slope=0.1)), (32, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2]}",200,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",37138
2023-10-26 19:48:39,2d75de5,8,MLP kmeans,MULTIVARIATE_1254,200,1,0.755,0.028,0.149,0.788,0.008,0.037,50d85,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 200, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (32, LeakyReLU(negative_slope=0.1)), (32, ReLU()), (32, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [200], 'batch_size': [4, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(16, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (32, LeakyReLU(negative_slope=0.1)), (32, ReLU()), (32, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2]}",200,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",37138
2023-10-26 19:49:07,dbe90dd,8,MLP kmeans,MULTIVARIATE_1254,200,1,0.773,0.027,0.148,0.799,0.007,0.035,e6ddf,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 200, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (64, LeakyReLU(negative_slope=0.1)), (32, ReLU()), (16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [200], 'batch_size': [4, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(16, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (64, LeakyReLU(negative_slope=0.1)), (32, ReLU()), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2]}",200,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",37138
2023-10-26 19:49:23,6728d7f,8,MLP kmeans,MULTIVARIATE_1254,200,1,0.535,0.039,0.144,0.74,0.015,0.051,4daad,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 100, 'batch_size': 4, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (64, LeakyReLU(negative_slope=0.1)), (32, ReLU()), (16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [100], 'batch_size': [4, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(16, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (64, LeakyReLU(negative_slope=0.1)), (32, ReLU()), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2]}",100,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",37138
2023-10-26 19:49:36,585cfd0,8,MLP kmeans,MULTIVARIATE_1254,200,1,0.72,0.03,0.151,0.729,0.009,0.044,05c88,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 100, 'batch_size': 8, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (64, LeakyReLU(negative_slope=0.1)), (32, ReLU()), (16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [100], 'batch_size': [8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(16, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (64, LeakyReLU(negative_slope=0.1)), (32, ReLU()), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2]}",100,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",37138
2023-10-26 19:49:55,61176c5,8,MLP kmeans,MULTIVARIATE_1254,200,1,0.826,0.024,0.147,0.828,0.006,0.028,9dc92,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 200, 'batch_size': 8, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (64, LeakyReLU(negative_slope=0.1)), (32, ReLU()), (16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [200], 'batch_size': [8, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(16, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (64, LeakyReLU(negative_slope=0.1)), (32, ReLU()), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2]}",200,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",37138
2023-10-26 19:50:08,ba0f874,8,MLP kmeans,MULTIVARIATE_1254,200,1,0.769,0.027,0.154,0.789,0.007,0.034,c8212,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 200, 'batch_size': 16, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (64, LeakyReLU(negative_slope=0.1)), (32, ReLU()), (16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [200], 'batch_size': [16, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(16, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (64, LeakyReLU(negative_slope=0.1)), (32, ReLU()), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2]}",200,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",37138
2023-10-26 19:50:24,555c5a9,8,MLP kmeans,MULTIVARIATE_1254,200,1,0.795,0.026,0.151,0.818,0.007,0.027,17b52,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 300, 'batch_size': 16, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (64, LeakyReLU(negative_slope=0.1)), (32, ReLU()), (16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [300], 'batch_size': [16, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(16, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (64, LeakyReLU(negative_slope=0.1)), (32, ReLU()), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2]}",300,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",37138
2023-10-26 19:50:45,3483f56,4,MLP kmeans,MULTIVARIATE_1254,200,1,0.606,0.035,0.158,0.651,0.013,0.051,af57f,"{'criterion': <class 'torch.nn.modules.loss.HuberLoss'>, 'max_epochs': 300, 'batch_size': 16, 'lr': 0.001, 'module__last_activation': 'lambda', 'module__hidden_layer': [(16, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (64, LeakyReLU(negative_slope=0.1)), (32, ReLU()), (16, ReLU())], 'optimizer': <class 'torch.optim.adam.Adam'>, 'module__dropout': 0.2}","{'criterion': [<class 'torch.nn.modules.loss.HuberLoss'>], 'max_epochs': [300], 'batch_size': [16, 16, 32], 'lr': [0.001, 0.003], 'module__last_activation': ['lambda', None], 'module__hidden_layer': [[(16, LeakyReLU(negative_slope=0.01)), (64, Tanh()), (64, LeakyReLU(negative_slope=0.1)), (32, ReLU()), (16, ReLU())], [(32, LeakyReLU(negative_slope=0.01)), (32, Tanh()), (64, ReLU())]], 'optimizer': [<class 'torch.optim.adam.Adam'>], 'module__dropout': [0.2]}",300,"[[{'type': 'exponential', 'rate': 1, 'weight': 0.2}, {'type': 'logistic', 'mean': 4, 'scale': 0.8, 'weight': 0.25}, {'type': 'logistic', 'mean': 5.5, 'scale': 0.7, 'weight': 0.3}, {'type': 'exponential', 'mean': -1, 'weight': 0.25, 'shift': -10}]]",37138
